,S,mu,v,s
440,14,14.209090909090909,21.138099173553716,4.597618859100188
441,13,14.206349206349206,21.09347442680776,4.59276326701124
442,18,14.214932126696832,21.078238570053845,4.591104286558283
443,15,14.216704288939052,21.03204602316445,4.586070869836668
444,14,14.216216216216216,20.984782079376675,4.580914982771092
445,15,14.217977528089888,20.939002651180406,4.575915498693175
446,12,14.213004484304932,20.903059582939537,4.5719863935645675
447,11,14.205816554809843,20.879339769479852,4.56939161918519
448,14,14.205357142857142,20.83282844387755,4.564299337672492
449,11,14.198218262806236,20.809261858820143,4.561716985831119
450,10,14.188888888888888,20.8020987654321,4.560931786974247
451,17,14.195121951219512,20.773457357633447,4.557790841804113
452,14,14.194690265486726,20.727582426188423,4.552755476213106
453,13,14.19205298013245,20.68496995745801,4.548073213731064
454,14,14.191629955947137,20.639489413728192,4.54307048302447
455,11,14.184615384615384,20.616466610312763,4.5405359386654744
456,10,14.175438596491228,20.609572176054172,4.539776665878419
457,13,14.172866520787746,20.567491345421814,4.535139616971215
458,10,14.163755458515285,20.560520394347936,4.534371003165481
459,9,14.152505446623094,20.57369197981783,4.535823186569096
460,20,14.165217391304347,20.60313799621928,4.5390679655871295
461,17,14.171366594360087,20.575839564090135,4.536059916280883
462,16,14.175324675324676,20.53852532748636,4.531944982839748
463,17,14.181425485961123,20.51136125092714,4.528947035562145
464,14,14.181034482758621,20.46722651605232,4.524071895544137
465,13,14.178494623655913,20.42620418545497,4.51953583739027
466,16,14.182403433476395,20.389475768571913,4.51547071395352
467,13,14.179871520342612,20.34880255308612,4.510964703152323
468,12,14.175213675213675,20.315454014171966,4.507266800864129
469,17,14.181236673773988,20.289114888548426,4.504344002021651
470,14,14.180851063829786,20.246016296966953,4.499557344558124
471,13,14.178343949044587,20.20598536789863,4.495106824970752
472,14,14.177966101694915,20.163243320884803,4.4903500220901265
473,11,14.171247357293868,20.141921699913734,4.487975233879275
474,10,14.162447257383967,20.136058145952394,4.487321934734836
475,13,14.16,20.096505263157894,4.482912587052963
476,10,14.15126050420168,20.090565638019914,4.4822500641998895
477,9,14.140461215932914,20.10396037428196,4.4837440130188035
478,16,14.144351464435147,20.069120813711248,4.479857231398256
479,13,14.1419624217119,20.029951054955305,4.475483331993909
480,12,14.1375,19.997760416666665,4.471885554960756
481,13,14.135135135135135,19.958869472382986,4.467535055529278
482,10,14.12655601659751,19.952863242712763,4.466862796495183
483,9,14.115942028985508,19.965853512167314,4.468316630697439
484,12,14.111570247933884,19.933833071511504,4.46473213883112
485,9,14.101030927835051,19.94649378254863,4.466149771620811
486,8,14.088477366255145,19.981883689816932,4.470110031063769
487,27,14.114989733059549,20.282465246301157,4.50360580494132
488,24,14.135245901639344,20.440724939532387,4.521141995064122
489,23,14.153374233128835,20.559298430501713,4.5342362565818854
490,24,14.173469387755102,20.714806330695545,4.551352143121377
491,21,14.187372708757637,20.767335459866185,4.557119206238321
