,S,mu,v,s
477,13,9.727463312368974,26.097631510708524,5.108584100385206
478,11,9.730125523012552,26.046414628595436,5.1035688129577945
479,11,9.732776617954071,25.995397509599414,5.098568182303676
480,11,9.735416666666667,25.94457899305555,5.093582137656715
481,11,9.738045738045738,25.89395792722196,5.088610608724347
482,11,9.740663900414937,25.843533169194746,5.083653525683546
483,19,9.75983436853002,25.96716518995752,5.095798778401432
484,5,9.75,25.960227272727273,5.095117984181257
485,13,9.756701030927836,25.928434477627803,5.091997101101669
486,5,9.746913580246913,25.92154397195549,5.091320454651768
487,13,9.75359342915811,25.890002487677563,5.0882219377379325
488,5,9.743852459016393,25.883158929051334,5.087549403106699
489,11,9.74642126789366,25.833448337870784,5.082661540755078
490,5,9.736734693877551,25.826609745939194,5.081988758934753
491,30,9.778004073319755,26.608558949066907,5.158348471077435
492,5,9.768292682926829,26.6007832639302,5.1575947169131275
493,11,9.77079107505071,26.549897345802698,5.152659249921607
494,5,9.761133603238866,26.54213312789916,5.15190577630251
495,19,9.77979797979798,26.660601979389856,5.163390550732131
496,5,9.77016129032258,26.652819328824144,5.162636858120484
497,22,9.79476861167002,26.899529976640526,5.186475679750222
498,5,9.785140562248996,26.891586426025384,5.185709828560154
499,19,9.803607214428858,27.007522058144346,5.196876182683627
